name1,name2,negative_pairs
Chang_Dae-whan,Lou_Piniella,"['Chang_Dae-whan_0002.jpg', 'Lou_Piniella_0003.jpg']"
Spencer_Abraham,Alejandro_Toledo,"['Spencer_Abraham_0005.jpg', 'Alejandro_Toledo_0033.jpg']"
Nicole_Kidman,Gerhard_Schroeder,"['Nicole_Kidman_0014.jpg', 'Gerhard_Schroeder_0076.jpg']"
Heidi_Klum,Martin_McGuinness,"['Heidi_Klum_0005.jpg', 'Martin_McGuinness_0002.jpg']"
Mahathir_Mohamad,Rick_Perry,"['Mahathir_Mohamad_0005.jpg', 'Rick_Perry_0005.jpg']"
Abdullah_Gul,Hamid_Karzai,"['Abdullah_Gul_0008.jpg', 'Hamid_Karzai_0011.jpg']"
Julia_Tymoshenko,Daniel_Radcliffe,"['Julia_Tymoshenko_0002.jpg', 'Daniel_Radcliffe_0003.jpg']"
Chung_Mong-joon,Ernesto_Zedillo,"['Chung_Mong-joon_0001.jpg', 'Ernesto_Zedillo_0001.jpg']"
Tony_Blair,Nadia_Petrova,"['Tony_Blair_0076.jpg', 'Nadia_Petrova_0002.jpg']"
Carrie-Anne_Moss,Pete_Sampras,"['Carrie-Anne_Moss_0003.jpg', 'Pete_Sampras_0015.jpg']"
Hamid_Karzai,Leonardo_DiCaprio,"['Hamid_Karzai_0006.jpg', 'Leonardo_DiCaprio_0002.jpg']"
Hugo_Chavez,Mary_Steenburgen,"['Hugo_Chavez_0014.jpg', 'Mary_Steenburgen_0002.jpg']"
Ahmed_Chalabi,Matthew_Perry,"['Ahmed_Chalabi_0002.jpg', 'Matthew_Perry_0001.jpg']"
Colin_Powell,Jose_Manuel_Durao_Barroso,"['Colin_Powell_0128.jpg', 'Jose_Manuel_Durao_Barroso_0004.jpg']"
David_Heymann,George_Robertson,"['David_Heymann_0001.jpg', 'George_Robertson_0011.jpg']"
Arminio_Fraga,George_W_Bush,"['Arminio_Fraga_0001.jpg', 'George_W_Bush_0064.jpg']"
Serena_Williams,Hipolito_Mejia,"['Serena_Williams_0009.jpg', 'Hipolito_Mejia_0003.jpg']"
Hamid_Karzai,Vivica_Fox,"['Hamid_Karzai_0010.jpg', 'Vivica_Fox_0002.jpg']"
Lisa_Raymond,Paul_Tagliabue,"['Lisa_Raymond_0001.jpg', 'Paul_Tagliabue_0001.jpg']"
Kosuke_Kitajima,Peter_Costello,"['Kosuke_Kitajima_0001.jpg', 'Peter_Costello_0001.jpg']"
Leslie_Caldwell,Ricky_Martin,"['Leslie_Caldwell_0002.jpg', 'Ricky_Martin_0001.jpg']"
George_W_Bush,Brian_Heidik,"['George_W_Bush_0243.jpg', 'Brian_Heidik_0001.jpg']"
James_McGreevey,Queen_Latifah,"['James_McGreevey_0004.jpg', 'Queen_Latifah_0002.jpg']"
Rudolph_Giuliani,Silvio_Berlusconi,"['Rudolph_Giuliani_0021.jpg', 'Silvio_Berlusconi_0020.jpg']"
Mike_Martz,Gwendal_Peizerat,"['Mike_Martz_0007.jpg', 'Gwendal_Peizerat_0003.jpg']"
Ethan_Hawke,Luiz_Inacio_Lula_da_Silva,"['Ethan_Hawke_0003.jpg', 'Luiz_Inacio_Lula_da_Silva_0042.jpg']"
Fernando_Gonzalez,Jose_Maria_Aznar,"['Fernando_Gonzalez_0004.jpg', 'Jose_Maria_Aznar_0018.jpg']"
Franz_Fischler,Condoleezza_Rice,"['Franz_Fischler_0001.jpg', 'Condoleezza_Rice_0010.jpg']"
Eric_Robert_Rudolph,George_W_Bush,"['Eric_Robert_Rudolph_0003.jpg', 'George_W_Bush_0279.jpg']"
Roh_Moo-hyun,Maria_Shriver,"['Roh_Moo-hyun_0032.jpg', 'Maria_Shriver_0008.jpg']"
Jonathan_Edwards,Morgan_Freeman,"['Jonathan_Edwards_0003.jpg', 'Morgan_Freeman_0001.jpg']"
Lars_Von_Trier,George_W_Bush,"['Lars_Von_Trier_0002.jpg', 'George_W_Bush_0063.jpg']"
Gregory_Geoffroy,Colin_Powell,"['Gregory_Geoffroy_0002.jpg', 'Colin_Powell_0045.jpg']"
Edmund_Stoiber,Rubens_Barrichello,"['Edmund_Stoiber_0004.jpg', 'Rubens_Barrichello_0011.jpg']"
George_Brumley,Luiz_Inacio_Lula_da_Silva,"['George_Brumley_0001.jpg', 'Luiz_Inacio_Lula_da_Silva_0006.jpg']"
Hun_Sen,Luis_Figo,"['Hun_Sen_0003.jpg', 'Luis_Figo_0002.jpg']"
John_Snow,Richard_Myers,"['John_Snow_0014.jpg', 'Richard_Myers_0012.jpg']"
Harry_Belafonte,Hugo_Chavez,"['Harry_Belafonte_0001.jpg', 'Hugo_Chavez_0003.jpg']"
Ian_Thorpe,Ariel_Sharon,"['Ian_Thorpe_0005.jpg', 'Ariel_Sharon_0014.jpg']"
George_W_Bush,Colin_Powell,"['George_W_Bush_0423.jpg', 'Colin_Powell_0234.jpg']"
Benazir_Bhutto,Wolfgang_Schuessel,"['Benazir_Bhutto_0002.jpg', 'Wolfgang_Schuessel_0002.jpg']"
John_Brady,David_Trimble,"['John_Brady_0002.jpg', 'David_Trimble_0001.jpg']"
Gordon_Brown,Kim_Ryong-sung,"['Gordon_Brown_0013.jpg', 'Kim_Ryong-sung_0007.jpg']"
Enrique_Bolanos,Jonathan_Edwards,"['Enrique_Bolanos_0004.jpg', 'Jonathan_Edwards_0008.jpg']"
Hosni_Mubarak,Chan_Gailey,"['Hosni_Mubarak_0001.jpg', 'Chan_Gailey_0001.jpg']"
Amanda_Coetzer,Michelle_Kwan,"['Amanda_Coetzer_0002.jpg', 'Michelle_Kwan_0008.jpg']"
Kofi_Annan,Mohamed_ElBaradei,"['Kofi_Annan_0016.jpg', 'Mohamed_ElBaradei_0002.jpg']"
Tom_Ridge,Andre_Agassi,"['Tom_Ridge_0003.jpg', 'Andre_Agassi_0027.jpg']"
Grant_Hackett,George_W_Bush,"['Grant_Hackett_0004.jpg', 'George_W_Bush_0480.jpg']"
Dick_Cheney,Serena_Williams,"['Dick_Cheney_0003.jpg', 'Serena_Williams_0009.jpg']"
Richard_Crenna,Bob_Hope,"['Richard_Crenna_0001.jpg', 'Bob_Hope_0001.jpg']"
George_Clooney,George_W_Bush,"['George_Clooney_0008.jpg', 'George_W_Bush_0080.jpg']"
Jack_Straw,George_W_Bush,"['Jack_Straw_0025.jpg', 'George_W_Bush_0214.jpg']"
Colin_Powell,Claudia_Pechstein,"['Colin_Powell_0144.jpg', 'Claudia_Pechstein_0003.jpg']"
Vladimir_Putin,James_Gandolfini,"['Vladimir_Putin_0027.jpg', 'James_Gandolfini_0001.jpg']"
Bridgette_Wilson-Sampras,Claire_Hentzen,"['Bridgette_Wilson-Sampras_0001.jpg', 'Claire_Hentzen_0001.jpg']"
Donald_Rumsfeld,Minnie_Driver,"['Donald_Rumsfeld_0103.jpg', 'Minnie_Driver_0002.jpg']"
Jim_Tressel,Britney_Spears,"['Jim_Tressel_0002.jpg', 'Britney_Spears_0012.jpg']"
Nicanor_Duarte_Frutos,Barbra_Streisand,"['Nicanor_Duarte_Frutos_0006.jpg', 'Barbra_Streisand_0002.jpg']"
Juan_Ignacio_Chela,Renee_Zellweger,"['Juan_Ignacio_Chela_0001.jpg', 'Renee_Zellweger_0007.jpg']"
George_HW_Bush,Warren_Beatty,"['George_HW_Bush_0013.jpg', 'Warren_Beatty_0001.jpg']"
Ricardo_Lagos,Carlos_Moya,"['Ricardo_Lagos_0006.jpg', 'Carlos_Moya_0013.jpg']"
Gene_Robinson,Vladimir_Putin,"['Gene_Robinson_0003.jpg', 'Vladimir_Putin_0049.jpg']"
Joschka_Fischer,Nestor_Kirchner,"['Joschka_Fischer_0018.jpg', 'Nestor_Kirchner_0026.jpg']"
Atal_Bihari_Vajpayee,Luiz_Inacio_Lula_da_Silva,"['Atal_Bihari_Vajpayee_0013.jpg', 'Luiz_Inacio_Lula_da_Silva_0040.jpg']"
George_W_Bush,Joe_Torre,"['George_W_Bush_0200.jpg', 'Joe_Torre_0004.jpg']"
George_W_Bush,Mark_Philippoussis,"['George_W_Bush_0079.jpg', 'Mark_Philippoussis_0011.jpg']"
Glafcos_Clerides,Eve_Pelletier,"['Glafcos_Clerides_0004.jpg', 'Eve_Pelletier_0002.jpg']"
Spencer_Abraham,Andy_Roddick,"['Spencer_Abraham_0003.jpg', 'Andy_Roddick_0003.jpg']"
Bijan_Darvish,Guido_Westerwelle,"['Bijan_Darvish_0003.jpg', 'Guido_Westerwelle_0001.jpg']"
George_W_Bush,Kofi_Annan,"['George_W_Bush_0418.jpg', 'Kofi_Annan_0011.jpg']"
John_Kerry,Jeremy_Greenstock,"['John_Kerry_0014.jpg', 'Jeremy_Greenstock_0007.jpg']"
Carrie-Anne_Moss,Alice_Fisher,"['Carrie-Anne_Moss_0005.jpg', 'Alice_Fisher_0002.jpg']"
Felipe_Perez_Roque,George_W_Bush,"['Felipe_Perez_Roque_0003.jpg', 'George_W_Bush_0282.jpg']"
Adrien_Brody,Angelina_Jolie,"['Adrien_Brody_0002.jpg', 'Angelina_Jolie_0017.jpg']"
Carla_Del_Ponte,Vaclav_Havel,"['Carla_Del_Ponte_0001.jpg', 'Vaclav_Havel_0008.jpg']"
Kirk_Johnson,Gil_de_Ferran,"['Kirk_Johnson_0001.jpg', 'Gil_de_Ferran_0002.jpg']"
George_W_Bush,Ariel_Sharon,"['George_W_Bush_0044.jpg', 'Ariel_Sharon_0039.jpg']"
Kamal_Kharrazi,Kofi_Annan,"['Kamal_Kharrazi_0002.jpg', 'Kofi_Annan_0022.jpg']"
Bill_Clinton,Alvaro_Uribe,"['Bill_Clinton_0026.jpg', 'Alvaro_Uribe_0018.jpg']"
Angelina_Jolie,Edward_Said,"['Angelina_Jolie_0014.jpg', 'Edward_Said_0002.jpg']"
Ali_Abbas,Patti_Labelle,"['Ali_Abbas_0002.jpg', 'Patti_Labelle_0001.jpg']"
Kevin_Costner,George_W_Bush,"['Kevin_Costner_0007.jpg', 'George_W_Bush_0193.jpg']"
George_W_Bush,George_Voinovich,"['George_W_Bush_0091.jpg', 'George_Voinovich_0003.jpg']"
Tom_Harkin,David_Beckham,"['Tom_Harkin_0002.jpg', 'David_Beckham_0004.jpg']"
Lindsay_Davenport,John_Ashcroft,"['Lindsay_Davenport_0003.jpg', 'John_Ashcroft_0016.jpg']"
Ferenc_Madl,George_W_Bush,"['Ferenc_Madl_0001.jpg', 'George_W_Bush_0488.jpg']"
Ashton_Kutcher,Jane_Kaczmarek,"['Ashton_Kutcher_0002.jpg', 'Jane_Kaczmarek_0002.jpg']"
Joe_Mantello,Tim_Chapman,"['Joe_Mantello_0002.jpg', 'Tim_Chapman_0002.jpg']"
Leszek_Miller,George_Pataki,"['Leszek_Miller_0002.jpg', 'George_Pataki_0002.jpg']"
Ariel_Sharon,John_Bolton,"['Ariel_Sharon_0067.jpg', 'John_Bolton_0003.jpg']"
Salman_Rushdie,Mikhail_Kasyanov,"['Salman_Rushdie_0003.jpg', 'Mikhail_Kasyanov_0001.jpg']"
Ahmed_Chalabi,Todd_Haynes,"['Ahmed_Chalabi_0004.jpg', 'Todd_Haynes_0002.jpg']"
Fernando_Henrique_Cardoso,Serena_Williams,"['Fernando_Henrique_Cardoso_0006.jpg', 'Serena_Williams_0030.jpg']"
Ariel_Sharon,Justine_Pasek,"['Ariel_Sharon_0009.jpg', 'Justine_Pasek_0006.jpg']"
Ernie_Eves,George_W_Bush,"['Ernie_Eves_0002.jpg', 'George_W_Bush_0418.jpg']"
Gary_Bergeron,Ana_Guevara,"['Gary_Bergeron_0002.jpg', 'Ana_Guevara_0005.jpg']"
LeAnn_Rimes,Michael_Caine,"['LeAnn_Rimes_0001.jpg', 'Michael_Caine_0001.jpg']"
Colin_Powell,Michael_Chang,"['Colin_Powell_0094.jpg', 'Michael_Chang_0005.jpg']"
Gregory_Hines,Sebastian_Saja,"['Gregory_Hines_0001.jpg', 'Sebastian_Saja_0001.jpg']"
Trent_Lott,Serena_Williams,"['Trent_Lott_0016.jpg', 'Serena_Williams_0021.jpg']"
George_W_Bush,Michael_Powell,"['George_W_Bush_0381.jpg', 'Michael_Powell_0001.jpg']"
Jose_Canseco,Michael_Sullivan,"['Jose_Canseco_0002.jpg', 'Michael_Sullivan_0002.jpg']"
Bob_Hope,Paul_Hogan,"['Bob_Hope_0008.jpg', 'Paul_Hogan_0001.jpg']"
Lana_Clarkson,Frank_Cassell,"['Lana_Clarkson_0002.jpg', 'Frank_Cassell_0003.jpg']"
Arnoldo_Aleman,Nick_Nolte,"['Arnoldo_Aleman_0002.jpg', 'Nick_Nolte_0004.jpg']"
Kent_Rominger,Michael_Schumacher,"['Kent_Rominger_0001.jpg', 'Michael_Schumacher_0018.jpg']"
Kristanna_Loken,Queen_Rania,"['Kristanna_Loken_0005.jpg', 'Queen_Rania_0005.jpg']"
Jack_Straw,Natalie_Coughlin,"['Jack_Straw_0026.jpg', 'Natalie_Coughlin_0002.jpg']"
Vladimir_Putin,Sheryl_Crow,"['Vladimir_Putin_0021.jpg', 'Sheryl_Crow_0003.jpg']"
Shannon_OBrien,Gloria_Macapagal_Arroyo,"['Shannon_OBrien_0002.jpg', 'Gloria_Macapagal_Arroyo_0008.jpg']"
George_W_Bush,Felix_Mantilla,"['George_W_Bush_0256.jpg', 'Felix_Mantilla_0001.jpg']"
Gary_Bergeron,George_W_Bush,"['Gary_Bergeron_0001.jpg', 'George_W_Bush_0461.jpg']"
Yoriko_Kawaguchi,Gonzalo_Sanchez_de_Lozada,"['Yoriko_Kawaguchi_0005.jpg', 'Gonzalo_Sanchez_de_Lozada_0003.jpg']"
Hugo_Chavez,Wen_Jiabao,"['Hugo_Chavez_0061.jpg', 'Wen_Jiabao_0004.jpg']"
Donald_Rumsfeld,Bruce_Weber,"['Donald_Rumsfeld_0092.jpg', 'Bruce_Weber_0001.jpg']"
Michael_Chiklis,Benazir_Bhutto,"['Michael_Chiklis_0002.jpg', 'Benazir_Bhutto_0005.jpg']"
George_W_Bush,Gray_Davis,"['George_W_Bush_0427.jpg', 'Gray_Davis_0008.jpg']"
Joe_Lieberman,George_W_Bush,"['Joe_Lieberman_0005.jpg', 'George_W_Bush_0287.jpg']"
Julianne_Moore,Mike_Holmgren,"['Julianne_Moore_0009.jpg', 'Mike_Holmgren_0002.jpg']"
Antonio_Palocci,Tommy_Thompson,"['Antonio_Palocci_0001.jpg', 'Tommy_Thompson_0004.jpg']"
Sarah_Jessica_Parker,Elton_John,"['Sarah_Jessica_Parker_0004.jpg', 'Elton_John_0006.jpg']"
Dexter_Jackson,Hun_Sen,"['Dexter_Jackson_0002.jpg', 'Hun_Sen_0002.jpg']"
Darren_Clarke,Ricardo_Lagos,"['Darren_Clarke_0001.jpg', 'Ricardo_Lagos_0014.jpg']"
Ariel_Sharon,David_Nalbandian,"['Ariel_Sharon_0039.jpg', 'David_Nalbandian_0010.jpg']"
Carlos_Ghosn,Condoleezza_Rice,"['Carlos_Ghosn_0002.jpg', 'Condoleezza_Rice_0002.jpg']"
Igor_Ivanov,Kim_Jong-Il,"['Igor_Ivanov_0013.jpg', 'Kim_Jong-Il_0003.jpg']"
Jerry_Regier,Daniel_Radcliffe,"['Jerry_Regier_0004.jpg', 'Daniel_Radcliffe_0003.jpg']"
George_Ryan,Bill_Clinton,"['George_Ryan_0002.jpg', 'Bill_Clinton_0019.jpg']"
David_Beckham,John_McCallum,"['David_Beckham_0013.jpg', 'John_McCallum_0001.jpg']"
Kenneth_Evans,Hal_Sutton,"['Kenneth_Evans_0002.jpg', 'Hal_Sutton_0001.jpg']"
George_W_Bush,Jimmy_Carter,"['George_W_Bush_0012.jpg', 'Jimmy_Carter_0003.jpg']"
Gustavo_Kuerten,Gloria_Macapagal_Arroyo,"['Gustavo_Kuerten_0003.jpg', 'Gloria_Macapagal_Arroyo_0026.jpg']"
Joseph_Deiss,Diana_Krall,"['Joseph_Deiss_0001.jpg', 'Diana_Krall_0002.jpg']"
Clara_Harris,Donald_Rumsfeld,"['Clara_Harris_0002.jpg', 'Donald_Rumsfeld_0090.jpg']"
Garry_Kasparov,Mark_Wahlberg,"['Garry_Kasparov_0002.jpg', 'Mark_Wahlberg_0001.jpg']"
Habib_Rizieq,Richard_Gephardt,"['Habib_Rizieq_0003.jpg', 'Richard_Gephardt_0008.jpg']"
Chuck_Yeager,Bill_Clinton,"['Chuck_Yeager_0001.jpg', 'Bill_Clinton_0027.jpg']"
Jean-Claude_Juncker,Luiz_Inacio_Lula_da_Silva,"['Jean-Claude_Juncker_0001.jpg', 'Luiz_Inacio_Lula_da_Silva_0011.jpg']"
Lleyton_Hewitt,Calista_Flockhart,"['Lleyton_Hewitt_0019.jpg', 'Calista_Flockhart_0003.jpg']"
George_W_Bush,Lleyton_Hewitt,"['George_W_Bush_0290.jpg', 'Lleyton_Hewitt_0008.jpg']"
Doris_Schroeder,Kate_Capshaw,"['Doris_Schroeder_0003.jpg', 'Kate_Capshaw_0001.jpg']"
Joschka_Fischer,Colin_Powell,"['Joschka_Fischer_0017.jpg', 'Colin_Powell_0226.jpg']"
Stanley_McChrystal,Bill_Gates,"['Stanley_McChrystal_0001.jpg', 'Bill_Gates_0009.jpg']"
George_W_Bush,Juan_Carlos_Ferrero,"['George_W_Bush_0448.jpg', 'Juan_Carlos_Ferrero_0022.jpg']"
Iban_Mayo,Azra_Akin,"['Iban_Mayo_0001.jpg', 'Azra_Akin_0002.jpg']"
Ernesto_Zedillo,Marc-Andre_Fleury,"['Ernesto_Zedillo_0002.jpg', 'Marc-Andre_Fleury_0001.jpg']"
Luiz_Inacio_Lula_da_Silva,David_Beckham,"['Luiz_Inacio_Lula_da_Silva_0038.jpg', 'David_Beckham_0025.jpg']"
Jiang_Zemin,Tony_Blair,"['Jiang_Zemin_0009.jpg', 'Tony_Blair_0142.jpg']"
Ranil_Wickremasinghe,George_W_Bush,"['Ranil_Wickremasinghe_0003.jpg', 'George_W_Bush_0234.jpg']"
Gerry_Adams,Jacques_Chirac,"['Gerry_Adams_0008.jpg', 'Jacques_Chirac_0032.jpg']"
Edwina_Currie,Megawati_Sukarnoputri,"['Edwina_Currie_0002.jpg', 'Megawati_Sukarnoputri_0030.jpg']"
Bill_Simon,Laura_Linney,"['Bill_Simon_0013.jpg', 'Laura_Linney_0003.jpg']"
James_Cunningham,Julianne_Moore,"['James_Cunningham_0003.jpg', 'Julianne_Moore_0008.jpg']"
Ali_Abbas,Nicole_Kidman,"['Ali_Abbas_0001.jpg', 'Nicole_Kidman_0015.jpg']"
Lisa_Marie_Presley,Colin_Montgomerie,"['Lisa_Marie_Presley_0003.jpg', 'Colin_Montgomerie_0005.jpg']"
Atal_Bihari_Vajpayee,Richard_Haass,"['Atal_Bihari_Vajpayee_0003.jpg', 'Richard_Haass_0001.jpg']"
John_Abizaid,Jorge_Castaneda,"['John_Abizaid_0003.jpg', 'Jorge_Castaneda_0002.jpg']"
Rainer_Schuettler,Kim_Ryong-sung,"['Rainer_Schuettler_0003.jpg', 'Kim_Ryong-sung_0006.jpg']"
Carlos_Menem,Arnold_Schwarzenegger,"['Carlos_Menem_0013.jpg', 'Arnold_Schwarzenegger_0020.jpg']"
Lana_Clarkson,Ariel_Sharon,"['Lana_Clarkson_0002.jpg', 'Ariel_Sharon_0046.jpg']"
John_Allen_Muhammad,Peter_Arnett,"['John_Allen_Muhammad_0008.jpg', 'Peter_Arnett_0001.jpg']"
Adrien_Brody,Carlos_Manuel_Pruneda,"['Adrien_Brody_0007.jpg', 'Carlos_Manuel_Pruneda_0002.jpg']"
Tony_Blair,Paris_Hilton,"['Tony_Blair_0057.jpg', 'Paris_Hilton_0001.jpg']"
Bono,Prince_Harry,"['Bono_0003.jpg', 'Prince_Harry_0002.jpg']"
Betsy_Smith,Cruz_Bustamante,"['Betsy_Smith_0002.jpg', 'Cruz_Bustamante_0003.jpg']"
Junichiro_Koizumi,Guillermo_Coria,"['Junichiro_Koizumi_0040.jpg', 'Guillermo_Coria_0012.jpg']"
George_W_Bush,Nia_Vardalos,"['George_W_Bush_0195.jpg', 'Nia_Vardalos_0001.jpg']"
Kirk_Johnson,Gerhard_Schroeder,"['Kirk_Johnson_0001.jpg', 'Gerhard_Schroeder_0057.jpg']"
Donald_Rumsfeld,Gianna_Angelopoulos-Daskalaki,"['Donald_Rumsfeld_0057.jpg', 'Gianna_Angelopoulos-Daskalaki_0002.jpg']"
Tony_Blair,Tang_Jiaxuan,"['Tony_Blair_0106.jpg', 'Tang_Jiaxuan_0010.jpg']"
Nestor_Kirchner,Charles_Schumer,"['Nestor_Kirchner_0026.jpg', 'Charles_Schumer_0001.jpg']"
Gray_Davis,Drew_Barrymore,"['Gray_Davis_0012.jpg', 'Drew_Barrymore_0002.jpg']"
George_W_Bush,Doug_Collins,"['George_W_Bush_0394.jpg', 'Doug_Collins_0002.jpg']"
Tomoko_Hagiwara,Michael_Caine,"['Tomoko_Hagiwara_0001.jpg', 'Michael_Caine_0001.jpg']"
George_W_Bush,Hans_Eichel,"['George_W_Bush_0300.jpg', 'Hans_Eichel_0001.jpg']"
Fabiola_Zuluaga,Kim_Dae-jung,"['Fabiola_Zuluaga_0001.jpg', 'Kim_Dae-jung_0002.jpg']"
Bill_Clinton,James_Kopp,"['Bill_Clinton_0010.jpg', 'James_Kopp_0002.jpg']"
Donald_Rumsfeld,Ian_Thorpe,"['Donald_Rumsfeld_0120.jpg', 'Ian_Thorpe_0002.jpg']"
Mike_Price,Jelena_Dokic,"['Mike_Price_0001.jpg', 'Jelena_Dokic_0008.jpg']"
Vanessa_Incontrada,Lucio_Gutierrez,"['Vanessa_Incontrada_0001.jpg', 'Lucio_Gutierrez_0013.jpg']"
Bill_Graham,Thierry_Falise,"['Bill_Graham_0009.jpg', 'Thierry_Falise_0001.jpg']"
Laura_Bush,Gray_Davis,"['Laura_Bush_0003.jpg', 'Gray_Davis_0021.jpg']"
Moshe_Katsav,Silvio_Berlusconi,"['Moshe_Katsav_0002.jpg', 'Silvio_Berlusconi_0013.jpg']"
Kate_Winslet,Jacques_Chirac,"['Kate_Winslet_0003.jpg', 'Jacques_Chirac_0038.jpg']"
Jane_Fonda,LeBron_James,"['Jane_Fonda_0001.jpg', 'LeBron_James_0003.jpg']"
George_W_Bush,George_Robertson,"['George_W_Bush_0160.jpg', 'George_Robertson_0022.jpg']"
Oleksandr_Moroz,William_Hochul,"['Oleksandr_Moroz_0001.jpg', 'William_Hochul_0001.jpg']"
Rudolph_Giuliani,Jimmy_Carter,"['Rudolph_Giuliani_0013.jpg', 'Jimmy_Carter_0008.jpg']"
Christopher_Patten,Mario_Dumont,"['Christopher_Patten_0002.jpg', 'Mario_Dumont_0001.jpg']"
Megawati_Sukarnoputri,Vladimir_Putin,"['Megawati_Sukarnoputri_0013.jpg', 'Vladimir_Putin_0036.jpg']"
Jean_Chretien,Sandra_Bullock,"['Jean_Chretien_0053.jpg', 'Sandra_Bullock_0004.jpg']"
Lee_Tae-sik,George_W_Bush,"['Lee_Tae-sik_0002.jpg', 'George_W_Bush_0217.jpg']"
Lucio_Gutierrez,Jerry_Springer,"['Lucio_Gutierrez_0002.jpg', 'Jerry_Springer_0003.jpg']"
Toshihiko_Fukui,Adolfo_Aguilar_Zinser,"['Toshihiko_Fukui_0001.jpg', 'Adolfo_Aguilar_Zinser_0003.jpg']"
Gregg_Popovich,Andrew_Weissmann,"['Gregg_Popovich_0005.jpg', 'Andrew_Weissmann_0003.jpg']"
George_W_Bush,Hugo_Chavez,"['George_W_Bush_0203.jpg', 'Hugo_Chavez_0023.jpg']"
Jay_Rasulo,Gerhard_Schroeder,"['Jay_Rasulo_0002.jpg', 'Gerhard_Schroeder_0070.jpg']"
Hugh_Grant,William_Donaldson,"['Hugh_Grant_0008.jpg', 'William_Donaldson_0005.jpg']"
John_McEnroe,Gloria_Macapagal_Arroyo,"['John_McEnroe_0002.jpg', 'Gloria_Macapagal_Arroyo_0033.jpg']"
Jeremy_Greenstock,Goldie_Hawn,"['Jeremy_Greenstock_0020.jpg', 'Goldie_Hawn_0006.jpg']"
Carson_Palmer,Tom_Crean,"['Carson_Palmer_0002.jpg', 'Tom_Crean_0004.jpg']"
Megawati_Sukarnoputri,Gloria_Macapagal_Arroyo,"['Megawati_Sukarnoputri_0021.jpg', 'Gloria_Macapagal_Arroyo_0039.jpg']"
Michael_Schumacher,Marcelo_Rios,"['Michael_Schumacher_0005.jpg', 'Marcelo_Rios_0001.jpg']"
Nestor_Kirchner,Fernando_Gonzalez,"['Nestor_Kirchner_0035.jpg', 'Fernando_Gonzalez_0006.jpg']"
Jennifer_Aniston,Sebastian_Saja,"['Jennifer_Aniston_0001.jpg', 'Sebastian_Saja_0002.jpg']"
Gerhard_Schroeder,Marisa_Tomei,"['Gerhard_Schroeder_0022.jpg', 'Marisa_Tomei_0002.jpg']"
Jackie_Chan,Jay_Garner,"['Jackie_Chan_0002.jpg', 'Jay_Garner_0006.jpg']"
Marcelo_Salas,Javier_Solana,"['Marcelo_Salas_0003.jpg', 'Javier_Solana_0004.jpg']"
Amelia_Vega,Gray_Davis,"['Amelia_Vega_0005.jpg', 'Gray_Davis_0024.jpg']"
Bill_Callahan,Tom_Ridge,"['Bill_Callahan_0003.jpg', 'Tom_Ridge_0001.jpg']"
James_Blake,Igor_Ivanov,"['James_Blake_0013.jpg', 'Igor_Ivanov_0007.jpg']"
Jon_Corzine,Matt_Damon,"['Jon_Corzine_0002.jpg', 'Matt_Damon_0002.jpg']"
John_Paul_II,Mary_Steenburgen,"['John_Paul_II_0005.jpg', 'Mary_Steenburgen_0002.jpg']"
Michel_Therrien,Mark_Geragos,"['Michel_Therrien_0002.jpg', 'Mark_Geragos_0001.jpg']"
Kate_Capshaw,Gilberto_Rodriguez_Orejuela,"['Kate_Capshaw_0002.jpg', 'Gilberto_Rodriguez_Orejuela_0002.jpg']"
Augusto_Roa_Bastos,Laura_Linney,"['Augusto_Roa_Bastos_0001.jpg', 'Laura_Linney_0003.jpg']"
Nabil_Shaath,George_W_Bush,"['Nabil_Shaath_0002.jpg', 'George_W_Bush_0066.jpg']"
Adrien_Brody,Edmund_Stoiber,"['Adrien_Brody_0008.jpg', 'Edmund_Stoiber_0007.jpg']"
Gerhard_Schroeder,Carlos_Vives,"['Gerhard_Schroeder_0090.jpg', 'Carlos_Vives_0003.jpg']"
Silvia_Farina_Elia,Taha_Yassin_Ramadan,"['Silvia_Farina_Elia_0002.jpg', 'Taha_Yassin_Ramadan_0004.jpg']"
Charles_Moose,Aaron_Peirsol,"['Charles_Moose_0010.jpg', 'Aaron_Peirsol_0001.jpg']"
James_Traficant,Bill_Sizemore,"['James_Traficant_0003.jpg', 'Bill_Sizemore_0002.jpg']"
John_Negroponte,Kate_Hudson,"['John_Negroponte_0004.jpg', 'Kate_Hudson_0002.jpg']"
Erin_Runnion,Stephen_Ambrose,"['Erin_Runnion_0001.jpg', 'Stephen_Ambrose_0001.jpg']"
David_Beckham,Fred_Thompson,"['David_Beckham_0007.jpg', 'Fred_Thompson_0003.jpg']"
Carlos_Manuel_Pruneda,Kofi_Annan,"['Carlos_Manuel_Pruneda_0003.jpg', 'Kofi_Annan_0023.jpg']"
Tom_Ridge,Michael_Patrick_King,"['Tom_Ridge_0008.jpg', 'Michael_Patrick_King_0002.jpg']"
David_Nalbandian,Yoriko_Kawaguchi,"['David_Nalbandian_0004.jpg', 'Yoriko_Kawaguchi_0014.jpg']"
Jean_Chretien,Arnoldo_Aleman,"['Jean_Chretien_0020.jpg', 'Arnoldo_Aleman_0001.jpg']"
George_W_Bush,Jose_Serra,"['George_W_Bush_0352.jpg', 'Jose_Serra_0009.jpg']"
Ariel_Sharon,Alexander_Downer,"['Ariel_Sharon_0067.jpg', 'Alexander_Downer_0003.jpg']"
